price,room_type,neighbourhood_cleansed,property_type,host_is_superhost,instant_bookable,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,availability_30,availability_60,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,total_reviews_count,days_since_last_review,reviews_last_30_days,reviews_last_90_days,reviews_last_180_days,has_recent_reviews,review_activity_score,host_experience_years,amenities_count,distance_to_center,host_response_rate_num,host_acceptance_rate_num,days_since_first_review,review_density,price_per_person,price_per_bedroom,beds_per_person,number_of_reviews_ltm,number_of_reviews_l30d
250,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,4,1,2,2,4,11,0.57,1,285,9,16,32,4.73,4.64,4.55,4.91,4.91,4.91,4.27,11,78,0,1,3,FALSE,0.8333333333333334,2.5626283367556466,29,2.555233475133344,1,0.35,677,0.01624815361890694,62.5,125,0.5,4,0
114,Entire home/apt,Zuid,Entire guest suite,FALSE,FALSE,2,1,1,2,1,4,0.24,2,160,2,2,2,5,5,5,4.75,5,4.75,4.5,4,445,0,0,0,FALSE,0,11.121149897330595,41,6.589926490227123,1,0.42,604,0.006622516556291391,57,114,1,0,0
228,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,4,1.5,2,2,3,15,0.69,1,5,0,0,0,4.8,4.87,4.67,4.93,4.93,5,4.6,15,17,2,3,3,TRUE,2.5,5.735797399041752,40,2.444448088812447,0.78,0.73,743,0.020188425302826378,57,114,0.5,4,2
396,Entire home/apt,Centrum-Oost,Entire rental unit,FALSE,FALSE,4,1,2,2,3,1,0.06,1,158,0,0,0,5,5,5,5,5,5,5,1,487,0,0,0,FALSE,0,10.11088295687885,18,0.7142337633648136,1,0.5,583,0.0017152658662092624,99,198,0.5,0,0
67,Private room,De Baarsjes - Oud-West,Private room in rental unit,FALSE,FALSE,2,1,1,1,3,50,2.23,2,354,22,49,79,4.34,4.58,4.32,4.3,4.4,4.52,4.02,50,30,1,2,10,TRUE,2.8333333333333335,6.809034907597536,21,5.778638849601097,0.89,1,767,0.0651890482398957,33.5,67,0.5,25,1
212,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1,1,1,2,9,0.44,1,6,6,6,6,4.89,4.89,4.67,4.78,5,4.56,4.44,9,333,0,0,0,FALSE,0,6.412046543463381,38,5.243263328977471,1,1,715,0.012587412587412588,106,212,0.5,1,0
193,Entire home/apt,De Pijp - Rivierenbuurt,Entire home,FALSE,FALSE,2,1,1,1,3,6,0.28,1,19,0,0,8,5,5,4.83,5,5,5,4.83,6,251,0,0,0,FALSE,0,13.45927446954141,32,2.3661917527163583,1,0.67,736,0.008152173913043478,96.5,193,0.5,2,0
329,Entire home/apt,Geuzenveld - Slotermeer,Entire cabin,FALSE,FALSE,4,1,1,2,1,3,0.25,13,181,19,45,70,5,5,5,5,5,5,4.67,3,104,0,0,1,FALSE,0.16666666666666666,4.199863107460644,33,14.099085289653447,1,1,458,0.006550218340611353,82.25,329,0.5,3,0
207,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,4,5,0.36,1,164,0,0,0,4.8,5,5,5,5,4.8,4.6,5,40,0,1,2,FALSE,0.6666666666666666,9.431895961670088,37,5.058815372680872,0.5,0.44,507,0.009861932938856016,103.5,207,0.5,3,0
160,Entire home/apt,IJburg - Zeeburgereiland,Entire rental unit,FALSE,FALSE,2,1,1,1,2,44,2.12,2,129,0,9,39,4.91,4.77,4.84,4.75,4.86,4.77,4.48,44,95,0,0,10,FALSE,1.6666666666666667,2.108145106091718,35,9.427196215057808,0.5,0.81,717,0.061366806136680614,80,160,0.5,23,0
215,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,5,0.24,6,3,3,3,3,4.6,4.8,4.8,4.6,4.6,4.8,4.4,5,102,0,0,3,FALSE,0.5,12.706365503080082,47,4.835550369916611,1,1,717,0.00697350069735007,107.5,215,0.5,3,0
158,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,3,12,0.65,1,305,6,14,33,4.83,4.83,4.83,4.83,5,4.92,4.58,12,31,0,4,5,FALSE,2.1666666666666665,12.27378507871321,35,4.120321516685254,0.3,0.2,651,0.018433179723502304,79,158,0.5,7,0
135,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,1,2,3,8,0.39,1,51,0,21,51,4.63,4.75,4.38,4.25,4.63,5,4,8,102,0,0,4,FALSE,0.6666666666666666,10.628336755646817,7,2.2403818978337102,1,0.67,715,0.011188811188811189,67.5,135,1,5,0
300,Entire home/apt,Buitenveldert - Zuidas,Entire rental unit,FALSE,FALSE,4,1,2,2,1,15,0.69,2,190,0,1,10,4.93,4.93,4.93,5,5,4.8,4.8,15,37,0,1,5,FALSE,1.1666666666666667,2.0150581793292264,49,5.282372411335657,1,0.71,751,0.019973368841544607,75,150,0.5,5,0
148,Entire home/apt,Bos en Lommer,Entire rental unit,FALSE,FALSE,3,1,1,0,2,4,0.83,1,18,1,1,18,5,5,5,5,5,5,4.5,4,32,0,2,4,FALSE,1.3333333333333333,9.481177275838467,38,5.1548978420526685,1,0.64,239,0.016736401673640166,49.333333333333336,148,0,4,0
260,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,3,1,2,2,1,0,NA,1,262,26,52,82,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,6.95687885010267,5,5.936445925063648,1,0.17,844.5,0,86.66666666666667,130,0.6666666666666666,0,0
300,Entire home/apt,Centrum-Oost,Houseboat,FALSE,FALSE,4,1.5,2,0,4,2,0.12,1,50,1,1,1,5,5,5,5,5,5,4.5,2,252,0,0,0,FALSE,0,12.139630390143736,28,0.7097979167340878,1,0.88,605,0.003305785123966942,75,150,0,1,0
448,Entire home/apt,Watergraafsmeer,Entire home,FALSE,FALSE,4,1,2,2,3,9,0.58,1,263,23,53,83,5,5,4.67,5,5,5,4.67,9,73,0,1,5,FALSE,1.1666666666666667,1.9137577002053388,57,3.4655474592193527,1,1,560,0.01607142857142857,112,224,0.5,6,0
309,Entire home/apt,Centrum-West,Entire loft,FALSE,FALSE,2,1,1,1,1,34,1.85,2,326,7,21,51,5,4.97,4.88,5,5,4.91,4.76,34,64,0,3,8,FALSE,2.3333333333333335,9.270362765229295,46,0.9483376653909493,1,0.99,647,0.05255023183925812,154.5,309,0.5,18,0
180,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1.5,1,1,1,3,0.18,1,161,3,3,3,5,5,5,5,5,5,5,3,94,0,0,2,FALSE,0.3333333333333333,11.044490075290897,43,5.866667163446792,1,0.71,583,0.005145797598627788,90,180,0.5,2,0
380,Entire home/apt,De Pijp - Rivierenbuurt,Entire home,FALSE,FALSE,4,1.5,2,3,3,8,0.39,1,175,7,8,17,5,4.75,5,5,5,4.88,5,8,82,0,1,3,FALSE,0.8333333333333334,8.840520191649555,50,1.7438612637782334,1,0.32,715,0.011188811188811189,95,190,0.75,3,0
360,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,5,1,2,2,3,9,0.44,1,90,0,7,23,5,5,4.89,5,5,5,4.89,9,4,1,1,2,TRUE,1.1666666666666667,5.880903490759754,28,3.887664483152932,0.6,0.32,714,0.012605042016806723,72,180,0.4,6,1
225,Entire home/apt,Geuzenveld - Slotermeer,Entire rental unit,FALSE,FALSE,2,1.5,1,1,3,1,0.24,1,363,28,58,88,5,5,5,5,5,5,5,1,123,0,0,1,FALSE,0.16666666666666666,8.695414099931554,26,8.327044930452587,1,0.38,219,0.0045662100456621,112.5,225,0.5,1,0
270,Entire home/apt,Oud-Noord,Entire home,FALSE,FALSE,4,1,2,2,5,7,0.51,1,105,0,0,0,5,4.86,4.57,5,4.86,4.86,4.57,7,34,0,1,3,FALSE,0.8333333333333334,14.088980150581794,35,3.854765514969751,1,0.4,504,0.013888888888888888,67.5,135,0.5,4,0
190,Entire home/apt,Noord-Oost,Entire condo,FALSE,FALSE,4,1.5,1,2,3,10,0.48,1,34,13,15,15,5,4.9,4.9,5,5,5,4.6,10,33,0,2,4,FALSE,1.3333333333333333,1.8015058179329226,40,4.974327800689013,1,0.88,718,0.013927576601671309,47.5,190,0.5,5,0
83,Entire home/apt,Slotervaart,Entire condo,FALSE,FALSE,2,1.5,1,1,2,0,NA,1,5,3,5,5,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,10.047912388774812,38,7.595773465236682,1,0.25,844.5,0,41.5,83,0.5,0,0
139,Private room,De Baarsjes - Oud-West,Private room in bed and breakfast,FALSE,FALSE,2,1,1,1,1,16,0.73,2,280,2,22,43,5,5,4.94,5,5,5,4.88,16,1,1,5,9,TRUE,3.6666666666666665,12.02464065708419,9,3.5953915835755175,1,0.99,751,0.02130492676431425,69.5,139,0.5,11,1
324,Entire home/apt,Centrum-Oost,Entire rental unit,FALSE,FALSE,4,1,2,2,2,7,0.34,1,0,0,0,0,4.71,4.86,4.71,4.57,4.71,5,4,7,319,0,0,0,FALSE,0,4.761122518822724,25,0.8832886177075555,1,1,718,0.009749303621169917,81,162,0.5,4,0
163,Private room,De Baarsjes - Oud-West,Private room in bed and breakfast,FALSE,FALSE,2,1,1,1,1,37,1.73,2,213,0,5,18,4.95,4.92,4.97,4.95,4.86,4.92,4.95,37,17,1,5,11,TRUE,4,12.02464065708419,10,3.5848711724368645,1,0.99,737,0.050203527815468114,81.5,163,0.5,25,1
146,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,1,3,0,NA,1,10,0,0,0,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,10.21492128678987,8,1.588311492660409,1,0.71,844.5,0,73,146,0.5,0,0
225,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,FALSE,FALSE,2,1,1,1,1,9,0.46,1,259,19,49,79,4.56,4.67,4.44,4.89,5,4.67,4.22,9,16,1,1,2,TRUE,1.1666666666666667,7.854893908281999,30,3.292304694242277,0.83,0.59,681,0.013215859030837005,112.5,225,0.5,2,1
180,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,0,NA,1,219,0,9,39,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,5.489390828199863,9,4.457504810764024,0,0.71,844.5,0,90,180,0.5,0,0
186,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,2,0.13,1,43,0,13,43,5,5,5,5,5,5,5,2,465,0,0,0,FALSE,0,9.295003422313483,20,5.110288927888177,1,0.71,565,0.0035398230088495575,93,186,0.5,0,0
192,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,1,3,1,0.67,1,3,3,3,3,5,5,5,5,5,5,5,1,44,0,1,1,FALSE,0.5,3.07460643394935,31,3.045038947140568,1,1,140,0.007142857142857143,96,192,0.5,1,0
173,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,3,1,1,1,8,3,3,8,5,5,4,4,5,5,5,1,10,1,1,1,TRUE,1,9.426420260095824,64,5.08736444364855,1,1,106,0.009433962264150943,86.5,173,0.5,1,1
208,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1.5,1,1,3,4,0.19,1,149,6,29,59,5,5,5,4.75,5,4.75,4.75,4,92,0,0,3,FALSE,0.5,10.57905544147844,14,1.5581233422376564,0.67,0.8,714,0.0056022408963585435,104,208,0.5,3,0
103,Entire home/apt,Bos en Lommer,Entire condo,FALSE,FALSE,2,1.5,1,2,3,7,0.84,1,9,3,8,8,4.86,4.71,4.43,4.86,4.86,4.86,4.43,7,34,0,3,6,FALSE,2,6.453114305270363,41,5.614166765736944,1,0.91,346,0.02023121387283237,51.5,103,1,7,0
75,Entire home/apt,Bijlmer-Oost,Entire condo,FALSE,FALSE,2,1,1,1,3,10,0.46,1,4,4,4,4,4.2,4.2,3.5,4.4,4.5,4.2,3.9,10,48,0,2,3,FALSE,1.1666666666666667,6.896646132785763,41,9.204521290710282,1,1,744,0.013440860215053764,37.5,75,0.5,3,0
217,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,3,1,1,1,2,13,0.63,1,8,2,8,8,4.85,4.92,4.85,4.85,4.92,4.92,4.69,13,39,0,1,4,FALSE,1,8.27378507871321,35,5.4698717254854055,1,0.7,713,0.0182328190743338,72.33333333333333,217,0.3333333333333333,6,0
220,Private room,De Baarsjes - Oud-West,Private room in condo,FALSE,FALSE,2,1,1,1,2,6,0.29,1,171,21,51,81,4.67,4.67,4.5,4.67,4.67,4.83,4.5,6,461,0,0,0,FALSE,0,1.7796030116358659,35,3.363140716025157,0,0,720,0.008333333333333333,110,220,0.5,0,0
400,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,2,1.5,1,1,4,9,0.44,1,355,20,50,80,5,5,4.78,5,4.89,5,4.89,9,72,0,1,3,FALSE,0.8333333333333334,4.5338809034907595,44,3.229924342663708,0.8,0.55,714,0.012605042016806723,200,400,0.5,3,0
329,Entire home/apt,Oud-Oost,Entire condo,FALSE,FALSE,2,1,1,1,3,3,0.15,1,266,29,59,89,4.67,5,4.67,5,4.67,5,5,3,377,0,0,0,FALSE,0,10.652977412731007,10,2.5674499156168133,0,0,699,0.004291845493562232,164.5,329,0.5,0,0
75,Private room,Noord-West,Private room in home,FALSE,FALSE,1,1,1,1,4,22,1.07,2,240,2,30,60,4.91,4.82,4.77,4.95,5,4.73,4.64,22,11,1,3,9,TRUE,3,8.490075290896646,5,6.342169832015983,1,0.87,713,0.030855539971949508,75,75,1,11,1
201,Entire home/apt,Centrum-Oost,Entire rental unit,FALSE,FALSE,3,1.5,2,2,5,1,0.1,1,219,0,9,39,5,5,5,5,5,5,5,1,292,0,0,0,FALSE,0,12.049281314168377,10,0.5370117499875081,1,1,388,0.002577319587628866,67,100.5,0.6666666666666666,1,0
288,Entire home/apt,Noord-West,Entire home,FALSE,FALSE,4,2,3,4,2,0,NA,1,263,23,53,83,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,12.996577686516085,50,4.855922015258982,1,0,844.5,0,72,96,1,0,0
270,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1,2,2,4,9,0.44,1,48,3,5,5,4.67,4.78,4.44,5,4.89,4.89,4.56,9,102,0,0,3,FALSE,0.5,11.041752224503764,45,4.090516421309088,0.83,0.47,714,0.012605042016806723,67.5,135,0.5,6,0
200,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1.5,1,1,5,0,NA,1,19,1,19,19,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,9.867214236824093,48,5.543260983617814,1,0.25,844.5,0,100,200,0.5,0,0
232,Entire home/apt,Osdorp,Entire rental unit,FALSE,FALSE,4,1,2,2,2,17,0.97,1,136,0,0,0,4.65,4.82,4.41,4.94,5,4.35,4.47,17,17,1,4,9,TRUE,3.3333333333333335,7.200547570157426,46,11.310737964982687,1,0.84,620,0.027419354838709678,58,116,0.5,12,1
110,Private room,Watergraafsmeer,Private room in rental unit,FALSE,FALSE,1,1,1,1,1,23,1.07,1,142,13,36,66,4.91,4.78,4.65,4.96,4.91,4.7,4.78,23,29,1,2,4,TRUE,1.8333333333333333,2.647501711156742,17,4.41037698358094,1,0.71,737,0.031207598371777476,110,110,1,10,1
249,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,61,3.1,1,310,6,15,42,4.84,4.89,4.82,4.87,4.92,4.98,4.66,61,5,3,7,16,TRUE,6.5,1.7686516084873374,28,2.334188588288093,1,1,685,0.08905109489051095,124.5,249,0.5,29,3
258,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1,1,1,2,14,0.81,1,164,17,44,74,5,4.93,5,5,5,5,4.71,14,109,0,0,3,FALSE,0.5,10.937713894592745,56,3.515712967749308,0.9,0.48,612,0.02287581699346405,129,258,0.5,6,0
276,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1.5,2,2,2,17,1.13,1,7,7,7,7,4.94,4.88,5,4.88,5,4.71,4.82,17,11,1,1,5,TRUE,1.6666666666666667,13.943874058863791,32,5.100768771020181,1,0.8,548,0.03102189781021898,69,138,0.5,11,1
171,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,0,1,3,13,0.63,1,62,3,3,3,4.85,4.92,4.85,4.92,5,5,4.54,13,67,0,1,5,FALSE,1.1666666666666667,11.405886379192333,29,3.5579110939620584,1,0.77,714,0.018207282913165267,85.5,171,0.5,7,0
180,Entire home/apt,Oud-Noord,Entire home,FALSE,FALSE,4,1.5,3,2,3,4,0.2,1,28,0,0,0,5,5,5,4.75,4.75,5,4.75,4,355,0,0,0,FALSE,0,12.358658453114305,43,2.7494809789845687,1,0.29,691,0.005788712011577424,45,60,0.5,1,0
67,Private room,Noord-West,Private room in bed and breakfast,FALSE,FALSE,1,2,1,1,4,22,1.04,2,247,15,37,67,4.91,4.91,4.59,4.95,4.95,4.77,4.82,22,3,2,6,13,TRUE,5.166666666666667,8.490075290896646,4,6.342169832015983,1,0.87,730,0.030136986301369864,67,67,1,16,2
195,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,1,1,3,8,0.39,1,17,6,12,12,5,5,4.75,5,5,4.63,4.5,8,35,0,2,4,FALSE,1.3333333333333333,1.7631759069130732,33,1.9102390309191684,1,0.82,715,0.011188811188811189,97.5,195,0.5,4,0
248,Entire home/apt,Slotervaart,Entire rental unit,FALSE,FALSE,4,1,2,2,3,2,0.24,1,364,29,59,89,5,5,5,5,5,5,5,2,49,0,1,1,FALSE,0.5,4.484599589322382,29,8.455310439326166,0.75,0.17,348,0.005747126436781609,62,124,0.5,2,0
266,Entire home/apt,Buitenveldert - Zuidas,Entire rental unit,FALSE,FALSE,3,1,2,2,3,9,0.43,1,142,29,59,89,4.78,4.89,4.78,4.67,4.89,5,4.67,9,38,0,2,3,FALSE,1.1666666666666667,3.252566735112936,40,6.8716569999968415,1,0.6,716,0.012569832402234637,88.66666666666667,133,0.6666666666666666,4,0
304,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,3,6,0.29,1,245,15,35,65,5,5,5,5,5,5,5,6,26,1,1,1,TRUE,1,9.267624914442163,46,3.4173274288443545,1,0.33,714,0.008403361344537815,152,304,0.5,2,1
80,Private room,Bos en Lommer,Private room in rental unit,FALSE,FALSE,2,1,1,2,2,28,1.36,1,41,4,10,18,4.68,4.71,4.43,4.86,4.82,4.68,4.61,28,19,2,5,11,TRUE,4.5,7.611225188227242,10,6.02817536797172,1,1,713,0.03927068723702665,40,80,1,16,2
320,Entire home/apt,Zuid,Entire home,FALSE,FALSE,4,1,2,2,4,9,0.5,1,213,0,0,0,5,4.89,4.67,4.89,4.89,4.89,4.67,9,73,0,1,3,FALSE,0.8333333333333334,10.061601642710473,39,5.412804553782019,1,0.46,633,0.014218009478672985,80,160,0.5,5,0
350,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,4,1,2,2,4,8,0.41,1,158,0,0,0,5,4.88,5,5,5,5,4.63,8,38,0,1,4,FALSE,1,6.466803559206023,35,6.607304906064236,1,0.75,680,0.011764705882352941,87.5,175,0.5,5,0
129,Private room,Centrum-West,Private room in condo,FALSE,FALSE,3,1,1,3,1,74,3.56,1,30,16,26,30,4.89,4.89,4.96,4.96,4.99,4.92,4.82,74,18,1,13,26,TRUE,9.166666666666666,3.164955509924709,22,1.416563048837347,1,0.77,719,0.10292072322670376,43,129,1,40,1
81,Private room,Bijlmer-Oost,Private room in home,FALSE,FALSE,2,1,1,1,2,63,3.3,2,32,10,32,32,4.29,4.29,4.38,4.73,4.56,4.29,4.16,63,48,0,7,16,FALSE,5,2.0314852840520192,31,9.617674731477518,1,1,668,0.09431137724550898,40.5,81,0.5,36,0
401,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,4,1,2,2,5,5,0.29,1,81,15,31,61,5,5,5,5,5,5,5,5,55,0,1,1,FALSE,0.5,12.235455167693361,50,4.261258464216623,1,1,619,0.008077544426494346,100.25,200.5,0.5,1,0
185,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1,1,1,1,13,0.63,1,131,0,8,12,4.69,4.77,4.85,4.77,4.77,4.85,4.62,13,143,0,0,1,FALSE,0.16666666666666666,12.344969199178644,36,3.298604015822309,0.9,0.32,717,0.01813110181311018,92.5,185,0.5,4,0
226,Entire home/apt,Noord-Oost,Entire home,FALSE,FALSE,4,1,3,3,1,3,0.18,1,12,0,0,0,5,5,5,5,5,5,5,3,437,0,0,0,FALSE,0,12.39151266255989,63,6.674349144695429,0.33,0.2,603,0.004975124378109453,56.5,75.33333333333333,0.75,0,0
270,Entire home/apt,Zuid,Entire condo,FALSE,FALSE,2,1,1,1,2,2,0.1,1,318,0,13,43,5,5,4.5,5,5,5,4,2,253,0,0,0,FALSE,0,4.224503764544832,26,6.338383410246778,1,0.5,715,0.002797202797202797,135,270,0.5,1,0
342,Entire home/apt,De Pijp - Rivierenbuurt,Entire condo,FALSE,FALSE,6,1.5,3,3,3,8,0.39,1,67,0,1,1,4.75,4.63,4.75,4.75,4.75,4.75,4.75,8,138,0,0,1,FALSE,0.16666666666666666,12.580424366872005,39,1.6418706276656525,0.4,0.19,716,0.0111731843575419,57,114,0.5,2,0
248,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,1,1,3,0.25,1,362,27,57,87,5,5,5,5,5,5,5,3,152,0,0,1,FALSE,0.16666666666666666,9.897330595482547,40,2.7358043743812344,0.25,0.3,456,0.006578947368421052,124,248,0.5,3,0
408,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,2,1,1,1,3,11,0.54,1,350,23,45,75,5,5,5,5,5,5,4.91,11,31,0,2,4,FALSE,1.3333333333333333,11.7015742642026,36,3.29437586592913,1,0.47,702,0.01566951566951567,204,408,0.5,6,0
405,Entire home/apt,Zuid,Entire condo,FALSE,FALSE,4,1,3,4,2,7,0.34,1,17,0,0,0,5,5,5,5,5,5,5,7,27,1,1,3,TRUE,1.3333333333333333,13.516769336071183,21,2.9645781002531812,1,0.83,714,0.00980392156862745,101.25,135,1,4,1
120,Private room,Centrum-West,Private room in rental unit,FALSE,FALSE,2,1,1,1,1,58,3.15,2,1,1,1,1,4.6,4.64,4.45,4.57,4.67,4.78,4.36,58,5,2,8,24,TRUE,7.666666666666667,2.187542778918549,9,0.9016498358177598,1,0.95,647,0.08964451313755796,60,120,0.5,46,2
252,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,1,2,3,17,0.81,1,272,0,0,0,4.82,4.82,4.82,4.94,5,4.94,4.71,17,81,0,1,6,FALSE,1.3333333333333333,2.973305954825462,45,2.7068689356438234,1,1,723,0.02351313969571231,126,252,1,7,0
200,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,1,1,2,4,0.25,1,44,0,2,2,5,4.75,4.75,5,5,5,4.5,4,87,0,1,1,FALSE,0.5,7.315537303216975,7,2.0235502091451183,0.8,0.29,569,0.007029876977152899,100,200,0.5,2,0
221,Entire home/apt,Centrum-West,Entire home,FALSE,FALSE,4,1,1,4,1,14,0.79,1,41,0,11,41,4.86,4.93,4.71,5,5,4.93,4.71,14,60,0,2,9,FALSE,2.1666666666666665,2.915811088295688,7,2.7712235776370444,1,0.7,625,0.0224,55.25,221,1,12,0
448,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,4,1,2,2,4,1,0.07,1,16,8,16,16,5,5,5,5,5,5,5,1,433,0,0,0,FALSE,0,1.730321697467488,28,2.9380927885486345,1,0.39,529,0.001890359168241966,112,224,0.5,0,0
202,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1,1,0,3,11,0.62,1,158,0,0,0,5,4.91,5,5,4.91,5,4.64,11,42,0,1,4,FALSE,1,10.444900752908966,24,3.907380832095897,1,0.56,629,0.017488076311605722,101,202,0,5,0
126,Entire home/apt,Noord-Oost,Entire cabin,FALSE,FALSE,2,1,1,0,2,63,3.71,1,152,11,32,62,4.95,4.94,4.98,4.98,5,4.89,4.75,63,4,7,15,31,TRUE,13.666666666666666,6.083504449007529,23,11.831807041910023,1,0.98,604,0.10430463576158941,63,126,0,43,7
125,Private room,De Pijp - Rivierenbuurt,Private room in guesthouse,FALSE,FALSE,2,1,1,1,2,35,1.97,1,15,1,15,15,4.94,4.97,4.94,5,5,5,4.89,35,7,2,6,14,TRUE,5.333333333333333,10.327173169062286,37,2.066938999662667,1,0.89,629,0.05564387917329094,62.5,125,0.5,20,2
244,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1,2,2,2,8,0.69,1,12,0,0,0,4.88,4.88,4.75,5,5,5,4.75,8,53,0,2,4,FALSE,1.3333333333333333,7.082819986310746,23,5.665866672804738,1,0.54,443,0.01805869074492099,61,122,0.5,8,0
225,Entire home/apt,Watergraafsmeer,Entire rental unit,FALSE,FALSE,2,1,1,1,2,1,0.06,1,234,1,24,54,5,5,5,5,5,5,4,1,502,0,0,0,FALSE,0,2.7433264887063653,8,3.9256893032832343,1,0,598,0.0016722408026755853,112.5,225,0.5,0,0
350,Entire home/apt,Bos en Lommer,Entire condo,FALSE,FALSE,2,1,1,1,4,3,0.21,23,251,0,0,0,5,5,5,5,5,5,5,3,414,0,0,0,FALSE,0,5.02943189596167,50,4.889301409117656,1,1,533,0.005628517823639775,175,350,0.5,0,0
144,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,4,1,0.05,1,26,12,26,26,5,5,5,5,5,5,5,1,618,0,0,0,FALSE,0,7.110198494182067,36,4.0979170561883915,1,0.92,714,0.0014005602240896359,72,144,0.5,0,0
385,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1,1,1,2,1,0.09,1,89,29,59,89,4,5,5,5,5,5,5,1,325,0,0,0,FALSE,0,12.320328542094456,9,5.9644311808767565,1,1,421,0.0023752969121140144,192.5,385,0.5,1,0
228,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,1,1,5,0.24,1,0,0,0,0,4.8,4.6,4.4,4.6,4.4,4.8,4.2,5,375,0,0,0,FALSE,0,1.7138945927446954,23,1.7634977305505848,1,0.71,713,0.0070126227208976155,114,228,0.5,0,0
90,Private room,Watergraafsmeer,Private room in rental unit,FALSE,FALSE,2,1,1,1,4,24,1.84,1,3,3,3,3,5,4.92,4.96,4.67,5,5,4.88,24,32,0,5,17,FALSE,4.5,4.008213552361396,41,3.6258118992030806,0.9,0.72,486,0.04938271604938271,45,90,0.5,22,0
234,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,0,2,4,0.28,1,127,0,0,0,5,5,5,5,5,4.5,4.75,4,347,0,0,0,FALSE,0,10.16290212183436,31,2.951969402585985,1,0.5,524,0.007633587786259542,117,234,0,2,0
